Date,Price,Volume,% change in vs yesterday,Is ATH,Last 7 days growth,Prediction
45562,65173.99,22048.80487,0.03,0,0.031216886,1
45563,65769.95,9127.23316,0.01,0,0.038216565,1
45564,65858,8337.74111,0,0,0.035849079,0
45565,65602.01,30011.08752,0,0,0.035712352,0
45566,63327.6,43671.48108,-0.03,0,-0.014551209,0
45567,60804.92,31534.70118,-0.04,0,-0.037165721,0
45568,60649.27,26221.43472,0,0,-0.069425242,1
45569,60752.72,21294.65994,0,0,-0.076284534,1
45570,62086,7807.46141,0.02,0,-0.057274743,0
45571,62058.01,8906.86177,0,0,-0.054022735,1
45572,62819.91,25966.1852,0.01,0,-0.008016884,0
45573,62224.01,19702.22371,-0.01,0,0.023338407,0
45574,62160.5,20011.15684,0,0,0.02491753,0
45575,60636.01,23967.92481,-0.02,0,-0.001921066,0
45576,60326.4,23641.35209,-0.01,0,-0.028341333,1
45577,62539.99,10911.30116,0.04,0,0.007766604,1
45578,63206.23,11909.21995,0.01,0,0.006149643,0
45579,62870.02,37669.95222,-0.01,0,0.010382005,1
45580,66084,43683.95423,0.05,0,0.063118862,1
45581,67074.14,29938.25544,0.01,0,0.106176676,1
45582,67620,25328.22861,0.01,0,0.120902292,0
45583,67421.78,28725.635,0,0,0.078058695,1
45584,68427.99,8193.66737,0.01,0,0.082614641,0
45585,68377.99,12442.47378,0,0,0.087608848,1
45586,69032,31374.42184,0.01,0,0.04460989,0
45587,67377.5,24598.96268,-0.02,0,0.004522756,1
45588,67426.01,25530.2407,0,0,-0.002868826,0
45589,66668.65,22589.83877,-0.01,0,-0.011170426,1
45590,68198.27,34479.71125,0.02,0,-0.003357106,0
45591,66698.32,11842.9077,-0.02,0,-0.024564483,1
45592,67092.76,8653.19592,0.01,0,-0.028091899,1
45593,68021.69,29046.75459,0.01,0,0.009560907,1
45594,69962.21,50128.60594,0.03,0,0.037614564,1
45595,72736.41,26885.99056,0.04,0,0.091013692,0
45596,72344.75,29352.10297,-0.01,0,0.060800369,0
45597,70292.01,38301.86755,-0.03,0,0.053879768,0
45598,69496,10521.67243,-0.01,0,0.035819662,0
45599,69374.74,24995.70243,0,0,0.019891449,0
45600,68775.99,29800.39187,-0.01,0,-0.016955153,0
45601,67850.01,33355.06888,-0.01,0,-0.06717956,1
45602,69372.01,104126.9948,0.02,0,-0.041091302,1
45603,75571.99,44869.42235,0.09,1,0.075114938,1
45604,75857.89,36521.09958,0,1,0.091543254,1
45605,76509.78,16942.07915,0.01,1,0.102847809,1
45606,76677.46,61830.10044,0,1,0.114887041,1
45607,80370.01,82323.66578,0.05,1,0.18452466,1
45608,88648,97299.88791,0.1,1,0.277864084,0
45609,87952,86763.85413,-0.01,0,0.163817441,1
45610,90375.21,56729.51086,0.03,1,0.191375215,0
45611,87325.59,47927.95068,-0.03,0,0.141365065,1
45612,91032.08,22717.87689,0.04,1,0.187207818,0
45613,90587.98,23867.55609,0,0,0.127136602,0
45614,89855.98,46545.03448,-0.01,0,0.013626703,1
45615,90464.07,43660.04682,0.01,0,0.028561829,1
45616,92310.8,42203.19871,0.02,1,0.021417267,1
45617,94286.56,69228.36048,0.02,1,0.079712831,1
45618,98317.12,46189.30924,0.04,1,0.080027173,1
45619,98892,24757.84367,0.01,1,0.091668012,0
45620,97672.4,31200.97838,-0.01,0,0.086988312,1
45621,97900.05,50847.45096,0,0,0.082198159,0
45622,93010.01,57858.73138,-0.05,0,0.00757452,0
45623,91965.16,41153.42734,-0.01,0,-0.024620688,1
45624,95863.11,28814.54357,0.04,0,-0.024960149,0
45625,95643.99,27701.78231,0,0,-0.032844012,1
45626,97460,14503.83306,0.02,0,-0.002174616,0
45627,96407.99,16938.60452,-0.01,0,-0.015240646,1
45628,97185.17,37958.66981,0.01,0,0.044889362,0
45629,95840.61,35827.32283,-0.01,0,0.042140415,0
45630,95849.69,43850.53728,0,0,-0.000139991,1
45631,98587.32,109921.7297,0.03,0,0.03077381,0
45632,96945.63,45049.5331,-0.02,0,-0.005277755,1
45633,99740.84,14931.9459,0.03,1,0.034570267,1
45634,99831.99,14612.99688,0,1,0.027234814,1
45635,101109.6,53949.11595,0.01,1,0.054976591,0
45636,97276.48,51708.68933,-0.04,0,0.014885703,0
45637,96593,37753.78291,-0.01,0,-0.020228971,1
45638,101125,29232.08745,0.05,1,0.043110453,0
45639,100004.29,21904.03923,-0.01,0,0.002641345,1
45640,101424.24,14191.70326,0.01,1,0.015949296,0
45641,101420,22228.92178,0,0,0.003069936,1
45642,104463.99,41302.40274,0.03,1,0.073887439,1
45643,106058.65,29064.93647,0.02,1,0.097995196,1
45644,106133.74,50307.99755,0,1,0.049530185,0
45645,100204.01,55147.398,-0.06,0,0.001997114,0
45646,97461.86,62884.1357,-0.03,0,-0.039067387,1
45647,97805.44,23483.54143,0,0,-0.035639519,0
45648,97292,19353.83036,-0.01,0,-0.068655141,0
45649,95186.28,32810.76703,-0.02,0,-0.102512808,0
45650,94881.47,23674.22488,0,0,-0.106019726,1
45651,98663.58,14474.1651,0.04,0,-0.015372938,1
45652,99429.61,21192.36727,0.01,0,0.020189949,0
45653,95791.6,26501.26429,-0.04,0,-0.020590266,0
45654,94299.03,8385.8929,-0.02,0,-0.030762755,1
45655,95300,13576.00578,0.01,0,0.00119471,0
45656,93738.19,27619.4225,-0.02,0,-0.01204956,0
45657,92792.05,19612.03389,-0.01,0,-0.059510612,1
45658,93576,10373.32613,0.01,0,-0.058871899,1
45659,94591.78,21970.48948,0.01,0,-0.012525315,1
45660,96984.79,15253.82936,0.03,0,0.028481311,1
45661,98174.17,8990.05651,0.01,0,0.030159182,0
45662,98220.51,8095.63723,0,0,0.047817437,1
45663,98363.61,25263.43375,0,0,0.060043506,1
45664,102235.6,32059.87537,0.04,0,0.092540822,0
45665,96954.6,33704.67894,-0.05,0,0.024979126,0
45666,95060.61,34544.83685,-0.02,0,-0.019840018,0
45667,92552.49,31482.86424,-0.03,0,-0.057262312,1
45668,94726.1,7047.9043,0.02,0,-0.035577193,0
45669,94599.99,8606.86622,0,0,-0.038262321,0
45670,94545.07,42619.56423,0,0,-0.075223601,0
45671,94536.11,27846.61753,0,0,-0.024944562,1
45672,96560.85,30509.99179,0.02,0,0.015781931,1
45673,100497.35,27832.85317,0.04,0,0.085841667,0
45674,99987.3,39171.85292,-0.01,0,0.055541187,1
45675,104077.47,24307.82998,0.04,0,0.100184789,1
45676,104556.23,43397.28298,0,0,0.1058877,0
45677,101331.57,89529.23173,-0.03,0,0.071882162,1
45678,102260,45941.02002,0.01,0,0.059021332,1
45679,106143.82,22248.69254,0.04,1,0.056185263,0
45680,103706.66,53953.12031,-0.02,0,0.037198324,1
45681,103910.35,23609.24017,0,0,-0.001605727,1
45682,104870.51,9068.32377,0.01,0,0.003005847,0
45683,104746.86,9812.51238,0,0,0.033704106,0
45684,102620.01,50758.1341,-0.02,0,0.003520536,0
45685,102082.83,22022.05765,-0.01,0,-0.038259316,0
45686,101335.52,23155.35802,-0.01,0,-0.022863913,1
45687,103733.25,19374.07472,0.02,0,-0.001704354,1
45688,104722.94,21983.18193,0.01,0,-0.001407164,0
45689,102429.56,12290.95747,-0.02,0,-0.022122859,0
45690,100635.66,34619.49939,-0.02,0,-0.019336872,0
45691,97700.59,75164.7385,-0.03,0,-0.042928277,1
45692,101328.51,40267.98697,0.04,0,-6.91761E-05,0
45693,97763.14,26233.30444,-0.04,0,-0.057552521,0
45694,96612.44,23515.20405,-0.01,0,-0.077447215,0
45695,96554.35,31794.22065,0,0,-0.05735854,0
45696,96506.8,10147.24294,0,0,-0.041027803,0
45697,96444.75,14120.91613,0,0,-0.012853965,0
45698,96462.75,20572.87537,0,0,-0.048019654,1
45699,97430.82,18647.76379,0.01,0,-0.003399236,0
45700,95778.21,29151.16625,-0.02,0,-0.008634809,1
45701,97870,19921.77616,0.02,0,0.013626004,0
45702,96608.13,18173.02646,-0.01,0,0.001049978,1
45703,97500.47,7349.37683,0.01,0,0.010946371,1
45704,97569.67,8191.4249,0,0,0.011475103,0
45705,96118.12,16492.0451,-0.01,0,-0.013473149,0
45706,95780.01,23368.19471,0,0,1.87934E-05,0
45707,95671.74,16438.50954,0,0,-0.02246102,1
45708,96644.37,17057.39177,0.01,0,0.000375124,1
45709,98305.01,32249.2814,0.02,0,0.008251653,0
45710,96181.99,11268.17708,-0.02,0,-0.014222453,1
45711,96551.01,10884.84913,0,0,0.004503729,0
45712,96258,31550.10299,0,0,0.004990499,0
45713,91552.88,78333.11111,-0.05,0,-0.043052003,0
45714,88680.39,56893.54409,-0.03,0,-0.082405007,0
45715,84250.09,42505.45439,-0.05,0,-0.142972571,1
45716,84708.57,83648.03969,0.01,0,-0.119288653,0
45717,84349.95,25785.05464,0,0,-0.126369056,1
45718,86064.54,54889.09045,0.02,0,-0.105897276,1
45719,94269.99,59171.10218,0.1,0,0.02967804,0
45720,86221.16,55609.10706,-0.09,0,-0.027731385,1
45721,87281.98,38264.01163,0.01,0,0.035986786,1
45722,90606,34342.44902,0.04,0,0.069620229,0
45723,89931.88,57980.35713,-0.01,0,0.066175854,0
45724,86801.74,12989.23054,-0.03,0,0.008565665,0
45725,86222.46,26115.39345,-0.01,0,-0.085366828,0
45726,80734.48,47633.38405,-0.06,0,-0.063634959,0
45727,78595.86,48770.06853,-0.03,0,-0.099517907,1
45728,82932.99,31933.986,0.06,0,-0.084685451,1
45729,83680.12,27546.27412,0.01,0,-0.069516616,0
45730,81115.78,26858.52755,-0.03,0,-0.065505138,1
45731,83983.19,11324.7332,0.04,0,-0.025970843,1
45732,84338.44,17596.12531,0,0,0.044639663,0
45733,82574.52,17214.74358,-0.02,0,0.05062175,1
45734,84010.02,17610.89883,0.02,0,0.01298675,0
45735,82715.03,28151.05374,-0.02,0,-0.011533086,1
45736,86845.93,22090.30463,0.05,0,0.070641619,0
45737,84223.38,11956.97443,-0.03,0,0.002859977,0
45738,84088.79,5420.22114,0,0,-0.002960097,0
45739,83840.59,8461.97813,0,0,0.015332454,1
45740,86082.5,30115.62111,0.03,0,0.024669438,1
45741,87498.16,22643.25248,0.02,0,0.057826613,0
45742,87392.88,18408.78485,0,0,0.006297935,0
45743,86909.17,17098.03897,-0.01,0,0.031888889,1
45744,87232.01,27182.73169,0,0,0.037379774,0
45745,84424.38,11696.39864,-0.03,0,0.006963095,0
45746,82648.53,9864.49508,-0.02,0,-0.039891616,0
45747,82390,20569.13885,0,0,-0.058380199,1
45748,82550,20190.39697,0,0,-0.055415041,1
45749,85158.35,39931.457,0.03,0,-0.0201454,0
45750,82516.28,27337.84135,-0.03,0,-0.054059628,1
45751,83213.09,32915.53976,0.01,0,-0.014347633,1
45752,83889.87,9360.40468,0.01,0,0.015019505,0
45753,83537.99,27942.71436,0,0,0.013933608,0
45754,78430,78387.53089,-0.06,0,-0.049909146,1
45755,79163.24,35317.32063,0.01,0,-0.070399556,0
45756,76322.42,75488.28772,-0.04,0,-0.075062279,1
45757,82615.22,33284.80718,0.08,0,-0.007184807,0
45758,79607.3,34435.43797,-0.04,0,-0.051049906,1
45759,83423.83,18470.74437,0.05,0,-0.001366564,1
45760,85276.91,24680.04181,0.02,0,0.08729963,0
45761,83760,28659.09348,-0.02,0,0.05806685,1
45762,84591.58,20910.99528,0.01,0,0.108345097,0
45763,83643.99,20867.24519,-0.01,0,0.012452548,1
45764,84030.38,13728.84772,0,0,0.055561236,1
45765,84947.92,6529.96315,0.01,0,0.01826924,0
45766,84474.7,9666.58153,-0.01,0,-0.009407119,1
45767,85077,8091.67725,0.01,0,0.015723496,1
45768,85179.24,31773.37262,0,0,0.006947027,1
45769,87516.22,43872.74705,0.03,0,0.046294181,1
45770,93442.99,27404.16808,0.07,0,0.112014369,1
45771,93691.07,19497.06071,0,0,0.10292365,1
45772,93980.47,27500.66648,0,0,0.112528011,1
45773,94638.68,9415.06875,0.01,0,0.112388542,0
45774,94628,11162.841,0,0,0.110927968,0
45775,93749.29,22157.53351,-0.01,0,0.071221883,1
45776,95011.18,16955.3402,0.01,0,0.016782318,0
45777,94256.82,17661.2751,-0.01,0,0.006038462,0
45778,94172,21380.45343,0,0,0.002037977,1
45779,96489.9,14905.74811,0.02,0,0.019560924,1
45780,96887.13,9723.34838,0,0,0.023873801,0
45781,95856.42,11036.38342,-0.01,0,0.022476224,0
45782,94277.61,17251.18189,-0.02,0,-0.007720881,1
45783,94733.68,16122.64513,0,0,0.005059156,1
45784,96834.02,16644.83854,0.02,0,0.028267638,1
45785,97030.5,34962.02847,0,0,0.005602659,1
45786,103261.61,27617.39907,0.06,0,0.065792846,0
45787,102971.99,15324.78611,0,0,0.074231543,1
45788,104809.53,17987.12197,0.02,0,0.111711784,0
45789,104118,31272.77792,-0.01,0,0.099060018,0
45790,102791.32,21253.42409,-0.01,0,0.061520734,1
45791,104103.72,16452.9081,0.01,0,0.072896873,0
45792,103507.83,17998.98604,-0.01,0,0.002384429,1
45793,103763.71,15683.88024,0,0,0.007688693,0
45794,103463.9,11250.89622,0,0,-0.012838813,0
45795,103126.65,21599.98726,0,0,-0.009521408,1
45796,106454.27,30260.03524,0.03,1,0.035634818,0
45797,105573.73,23705.48275,-0.01,0,0.014120629,1
45798,106850,45531.04035,0.01,1,0.032289055,1
45799,109643.99,31630.77313,0.03,1,0.056669909,1
45800,111696.22,31737.72309,0.02,1,0.079567076,0
45801,107318.3,16782.53129,-0.04,0,0.040645653,1
45802,107761.9,17710.04695,0,0,0.01228349,1
45803,109004.2,14649.11593,0.01,0,0.032493595,1
45804,109434.78,21276.65635,0,0,0.024190735,0
45805,108938.17,15633.78829,0,0,-0.00643738,0
45806,107781.78,19834.70116,-0.01,0,-0.035045412,0
45807,105589.75,23706.49799,-0.02,0,-0.016106759,0
45808,103985.47,11289.35922,-0.02,0,-0.035044204,1
45809,104591.88,9709.70006,0.01,0,-0.04047844,1
45810,105642.93,13453.98813,0.01,0,-0.034649405,1
45811,105858,13259.52634,0,0,-0.028274479,0
45812,105376.9,14034.89482,0,0,-0.022312491,0
45813,104696.86,22321.50154,-0.01,0,-0.008456219,0
45814,101508.69,15839.07385,-0.03,0,-0.02381852,1
45815,104288.43,8344.93206,0.03,0,-0.002901277,1
45816,105552.15,8048.06305,0.01,0,-0.00085931,1
45817,105734.01,19975.37451,0,0,-0.001171286,1
45818,110263.02,17071.82839,0.04,0,0.046368037,0
45819,110274.39,13115.91638,0,0,0.053273135,0
45820,108645.13,17778.67218,-0.01,0,0.070303735,0
45821,105671.74,26180.81734,-0.03,0,0.013264271,1
45822,106066.59,8798.93969,0,0,0.004873799,0
45823,105414.63,7164.20047,-0.01,0,-0.003020599,1
45824,105594.02,14922.6654,0,0,-0.042344206,1
45825,106794.53,17866.33025,0.01,0,-0.031556375,0
45826,104551.17,13968.64167,-0.02,0,-0.037681947,1
45827,104886.79,7678.60737,0,0,-0.007428192,0
45828,104658.59,16419.06283,0,0,-0.01327468,0
45829,103297.98,11154.21332,-0.01,0,-0.020079281,0
45830,102120.02,28746.41072,-0.01,0,-0.03289959,0
45831,100963.87,27666.50609,-0.01,0,-0.054596991,1
45832,105333.94,14651.69335,0.04,0,0.007486956,1
45833,106083,16701.15551,0.01,0,0.011404773,1
45834,107340.59,10573.27279,0.01,0,0.025626181,0
45835,106947.06,12232.44042,0,0,0.035325763,1
45836,107047.58,3282.17352,0,0,0.048252634,1
45837,107296.79,6831.7364,0,0,0.062724616,1
45838,108356.93,9754.12491,0.01,0,0.028699107,0
45839,107146.51,10505.62437,-0.01,0,0.010025263,0
45840,105681.13,17691.89592,-0.01,0,-0.015459762,1
45841,108849.59,13047.08225,0.03,0,0.017789456,1
45842,109584.77,11793.86615,0.01,0,0.023701517,0
45843,107984.25,1138.7132,-0.01,0,0.006407088,1
45844,108198.12,355.20453,0,0,-0.001465619,1
45845,109203.85,652.41452,0.01,0,0.019201185,0
45846,108262.94,842.1215,-0.01,0,0.024430189,1
45847,108922.99,405.85399,0.01,0,0.000674325,1
45848,111234,934.62174,0.02,0,0.01504981,1
45849,116010.01,2053.39834,0.04,1,0.074323431,1
45850,117527.66,790.084,0.01,1,0.086226452,0
45851,117420,444.14008,0,0,0.075236816,1
45852,119086.65,978.39593,0.01,1,0.099976132,1
45853,119841.17,3161.0031,0.01,1,0.100237608,0
45854,117758.08,1201.47103,-0.02,0,0.058651851,1
45855,118630.44,1336.75369,0.01,0,0.022587965,1
45856,119177.56,1804.48656,0,0,0.014038397,0
45857,117924.84,646.96159,-0.01,0,0.004299438,0
45858,117840.01,563.92621,0,0,-0.010468344,0
45859,117265.11,1716.16569,0,0,-0.021495618,1
45860,117380.36,2436.39879,0,0,-0.003207593,1
45861,119954.43,1062.0363,0.02,1,0.011160626,0
45862,118756,1010.40115,-0.01,0,-0.003537243,0
45863,118340.98,4295.59166,0,0,0.003528858,0
45864,117614.31,692.15335,-0.01,0,-0.001915309,1
45865,117919.99,573.1169,0,0,0.005584611,0
